LEI_Code,NSA,Period,Item,Label,Amount,n_quarters
MAES062Z21O4RZ2U7M96,DK,201512,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.154835889,4
MAES062Z21O4RZ2U7M96,DK,201512,1620201,Risk exposure amount for credit exposures,91041.699892,4
MAES062Z21O4RZ2U7M96,DK,201512,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,354.67920108,4
MAES062Z21O4RZ2U7M96,DK,201512,1620203,Risk exposure amount for credit exposures - of which: for contributions to the default fund of a CCP,0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620204,Risk exposure amount for credit exposures - of which: for Other credit risk,90687.020691,4
MAES062Z21O4RZ2U7M96,DK,201512,1620205,"Risk exposure amount for position, foreign exchange and commodities (Market risk)",9671.0460798,4
MAES062Z21O4RZ2U7M96,DK,201512,1620206,Risk exposure amount for Market risk -   of which: Risk exposure amount for securitisation and re-securitisations in the trading book,0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620207,Risk exposure amount for Credit Valuation Adjustment,1243.8538814,4
MAES062Z21O4RZ2U7M96,DK,201512,1620208,Risk exposure amount for operational risk,9746.2347025,4
MAES062Z21O4RZ2U7M96,DK,201512,1620209,Other risk exposure amounts,0.1659326508,4
MAES062Z21O4RZ2U7M96,DK,201512,1620210,Total Risk exposure amount,111703.00049,4
MAES062Z21O4RZ2U7M96,DK,201512,1620301,Interest income,7385.4762626,4
MAES062Z21O4RZ2U7M96,DK,201512,1620302,Interest income - Of which debt securities income,936.7270152,4
MAES062Z21O4RZ2U7M96,DK,201512,1620303,Interest income - Of which loans and advances income,5784.7865834,4
MAES062Z21O4RZ2U7M96,DK,201512,1620304,Interest expenses,3507.864639,4
MAES062Z21O4RZ2U7M96,DK,201512,1620305,Interest expenses - (Of which deposits expenses),459.83528918,4
MAES062Z21O4RZ2U7M96,DK,201512,1620306,Interest expenses - (Of which debt securities issued expenses),3034.5946189,4
MAES062Z21O4RZ2U7M96,DK,201512,1620307,Expenses on share capital repayable on demand,0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620308,Dividend income,145.40399704,4
MAES062Z21O4RZ2U7M96,DK,201512,1620309,Net Fee and commission income,1580.9246738,4
MAES062Z21O4RZ2U7M96,DK,201512,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,-57.83188537,4
MAES062Z21O4RZ2U7M96,DK,201512,1620311,Gains or (-) losses on financial assets and liabilities held for trading_ net,-153.9544194,4
MAES062Z21O4RZ2U7M96,DK,201512,1620312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0.1614788988,4
MAES062Z21O4RZ2U7M96,DK,201512,1620313,Gains or (-) losses from hedge accounting_ net,1.0001517246,4
MAES062Z21O4RZ2U7M96,DK,201512,1620314,Exchange differences [gain or (-) loss]_ net,0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620315,Net other operating income /(expenses),443.51044409,4
MAES062Z21O4RZ2U7M96,DK,201512,1620316,TOTAL OPERATING INCOME_ NET,5836.8260644,4
MAES062Z21O4RZ2U7M96,DK,201512,1620317,(Administrative expenses),2838.1794489,4
MAES062Z21O4RZ2U7M96,DK,201512,1620318,(Depreciation),359.03838127,4
MAES062Z21O4RZ2U7M96,DK,201512,1620319,(Provisions or (-) reversal of provisions),-17.07525526,4
MAES062Z21O4RZ2U7M96,DK,201512,1620320,(Provisions or (-) reversal of provisions) - (Commitments and guarantees given),-17.07525526,4
MAES062Z21O4RZ2U7M96,DK,201512,1620321,(Provisions or (-) reversal of provisions) - (Other provisions),0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620322,(Other provisions) - Of which pending legal issues and tax litigation,3.5073932678,4
MAES062Z21O4RZ2U7M96,DK,201512,1620323,(Other provisions) - Of which restructuring,0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),-48.98620199,4
MAES062Z21O4RZ2U7M96,DK,201512,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),-48.98620199,4
MAES062Z21O4RZ2U7M96,DK,201512,1620326,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Held to maturity investments_ AFS assets and financial assets measured at cost),0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620327,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets),616.48720827,4
MAES062Z21O4RZ2U7M96,DK,201512,1620328,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets) - (of which Goodwill),616.48720827,4
MAES062Z21O4RZ2U7M96,DK,201512,1620329,Negative goodwill recognised in profit or loss,0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620330,Share of the profit or (-) loss of investments in subsidaries_ joint ventures and associates,204.32842152,4
MAES062Z21O4RZ2U7M96,DK,201512,1620331,Profit or (-) loss from non-current assets and disposal groups classified as held for sale not qualifying as discontinued operations,0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620332,PROFIT OR (-) LOSS BEFORE TAX FROM CONTINUING OPERATIONS,2293.5109047,4
MAES062Z21O4RZ2U7M96,DK,201512,1620333,PROFIT OR (-) LOSS AFTER TAX FROM CONTINUING OPERATIONS,1732.8907424,4
MAES062Z21O4RZ2U7M96,DK,201512,1620334,Profit  or (-) loss after tax from discontinued operations,0,4
MAES062Z21O4RZ2U7M96,DK,201512,1620335,PROFIT OR (-) LOSS FOR THE YEAR,1732.8907424,4
MAES062Z21O4RZ2U7M96,DK,201512,1620336,PROFIT OR (-) LOSS FOR THE YEAR - Of which attributable to owners of the parent,1732.8911733,4
MAES062Z21O4RZ2U7M96,DK,201606,1620101,OWN FUNDS,22750.778875,2
MAES062Z21O4RZ2U7M96,DK,201606,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),16973.325628,2
MAES062Z21O4RZ2U7M96,DK,201606,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),546.87855403,2
MAES062Z21O4RZ2U7M96,DK,201606,1620104,Retained earnings,17821.755804,2
MAES062Z21O4RZ2U7M96,DK,201606,1620105,Accumulated other comprehensive income,31.197445324,2
MAES062Z21O4RZ2U7M96,DK,201606,1620106,Other Reserves,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620107,Funds for general banking risk,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620108,Minority interest given recognition in CET1 capital,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620109,Adjustments to CET1 due to prudential filters,-225.5565596,2
MAES062Z21O4RZ2U7M96,DK,201606,1620110,(-) Intangible assets (including Goodwill),-835.0162695,2
MAES062Z21O4RZ2U7M96,DK,201606,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,-55.51597597,2
MAES062Z21O4RZ2U7M96,DK,201606,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620113,(-) Defined benefit pension fund assets,-239.249271,2
MAES062Z21O4RZ2U7M96,DK,201606,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620115,(-) Excess deduction from AT1 items over AT1 Capital,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,-22.37699273,2
MAES062Z21O4RZ2U7M96,DK,201606,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),-22.37699273,2
MAES062Z21O4RZ2U7M96,DK,201606,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620121,(-) Amount exceding the 17.65% threshold,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620123,CET1 capital elements or deductions - other,-240.8574867,2
MAES062Z21O4RZ2U7M96,DK,201606,1620124,Transitional adjustments,192.06638044,2
MAES062Z21O4RZ2U7M96,DK,201606,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620126,Transitional adjustments due to additional minority interests (+/-),0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620127,Other transitional adjustments to CET1 Capital (+/-),192.06638044,2
MAES062Z21O4RZ2U7M96,DK,201606,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),2729.5352108,2
MAES062Z21O4RZ2U7M96,DK,201606,1620129,Additional Tier 1 Capital instruments,1480.6818459,2
MAES062Z21O4RZ2U7M96,DK,201606,1620130,(-) Excess deduction from T2 items over T2 capital,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620131,Other Additional Tier 1 Capital components and deductions,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620132,Additional Tier 1 transitional adjustments,1248.853365,2
MAES062Z21O4RZ2U7M96,DK,201606,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),19702.860839,2
MAES062Z21O4RZ2U7M96,DK,201606,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),3047.9180365,2
MAES062Z21O4RZ2U7M96,DK,201606,1620135,Tier 2 Capital instruments,2323.2133211,2
MAES062Z21O4RZ2U7M96,DK,201606,1620136,Other Tier 2 Capital components and deductions,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620137,Tier 2 transitional adjustments,724.70471536,2
MAES062Z21O4RZ2U7M96,DK,201606,1620138,TOTAL RISK EXPOSURE AMOUNT,107581.23008,2
MAES062Z21O4RZ2U7M96,DK,201606,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,4.4639780625,2
MAES062Z21O4RZ2U7M96,DK,201606,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.157772184,2
MAES062Z21O4RZ2U7M96,DK,201606,1620141,TIER 1 CAPITAL RATIO (transitional period),0.1831440375,2
MAES062Z21O4RZ2U7M96,DK,201606,1620142,TOTAL CAPITAL RATIO (transitional period),0.2114753555,2
MAES062Z21O4RZ2U7M96,DK,201606,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),16781.259248,2
MAES062Z21O4RZ2U7M96,DK,201606,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.1559933418,2
MAES062Z21O4RZ2U7M96,DK,201606,1620201,Risk exposure amount for credit exposures,91967.933828,2
MAES062Z21O4RZ2U7M96,DK,201606,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,418.23490745,2
MAES062Z21O4RZ2U7M96,DK,201606,1620203,Risk exposure amount for credit exposures - of which: for contributions to the default fund of a CCP,133.59357574,2
MAES062Z21O4RZ2U7M96,DK,201606,1620204,Risk exposure amount for credit exposures - of which: for Other credit risk,91416.105344,2
MAES062Z21O4RZ2U7M96,DK,201606,1620205,"Risk exposure amount for position, foreign exchange and commodities (Market risk)",5009.1129332,2
MAES062Z21O4RZ2U7M96,DK,201606,1620206,Risk exposure amount for Market risk -   of which: Risk exposure amount for securitisation and re-securitisations in the trading book,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620207,Risk exposure amount for Credit Valuation Adjustment,825.78053217,2
MAES062Z21O4RZ2U7M96,DK,201606,1620208,Risk exposure amount for operational risk,9776.7600569,2
MAES062Z21O4RZ2U7M96,DK,201606,1620209,Other risk exposure amounts,1.6427291546,2
MAES062Z21O4RZ2U7M96,DK,201606,1620210,Total Risk exposure amount,107581.23008,2
MAES062Z21O4RZ2U7M96,DK,201606,1620301,Interest income,3409.7103991,2
MAES062Z21O4RZ2U7M96,DK,201606,1620302,Interest income - Of which debt securities income,321.8814238,2
MAES062Z21O4RZ2U7M96,DK,201606,1620303,Interest income - Of which loans and advances income,2704.4717057,2
MAES062Z21O4RZ2U7M96,DK,201606,1620304,Interest expenses,1524.77816,2
MAES062Z21O4RZ2U7M96,DK,201606,1620305,Interest expenses - (Of which deposits expenses),153.69193026,2
MAES062Z21O4RZ2U7M96,DK,201606,1620306,Interest expenses - (Of which debt securities issued expenses),1352.3362806,2
MAES062Z21O4RZ2U7M96,DK,201606,1620307,Expenses on share capital repayable on demand,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620308,Dividend income,51.262246573,2
MAES062Z21O4RZ2U7M96,DK,201606,1620309,Net Fee and commission income,731.09968593,2
MAES062Z21O4RZ2U7M96,DK,201606,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,-11.20026851,2
MAES062Z21O4RZ2U7M96,DK,201606,1620311,Gains or (-) losses on financial assets and liabilities held for trading_ net,54.309336717,2
MAES062Z21O4RZ2U7M96,DK,201606,1620312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0.2573570148,2
MAES062Z21O4RZ2U7M96,DK,201606,1620313,Gains or (-) losses from hedge accounting_ net,-0.484010941,2
MAES062Z21O4RZ2U7M96,DK,201606,1620314,Exchange differences [gain or (-) loss]_ net,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620315,Net other operating income /(expenses),303.12997339,2
MAES062Z21O4RZ2U7M96,DK,201606,1620316,TOTAL OPERATING INCOME_ NET,3013.3065593,2
MAES062Z21O4RZ2U7M96,DK,201606,1620317,(Administrative expenses),1382.424855,2
MAES062Z21O4RZ2U7M96,DK,201606,1620318,(Depreciation),180.68774769,2
MAES062Z21O4RZ2U7M96,DK,201606,1620319,(Provisions or (-) reversal of provisions),-6.269468994,2
MAES062Z21O4RZ2U7M96,DK,201606,1620320,(Provisions or (-) reversal of provisions) - (Commitments and guarantees given),-6.269468994,2
MAES062Z21O4RZ2U7M96,DK,201606,1620321,(Provisions or (-) reversal of provisions) - (Other provisions),0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),-30.13792945,2
MAES062Z21O4RZ2U7M96,DK,201606,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),-30.13792945,2
MAES062Z21O4RZ2U7M96,DK,201606,1620326,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Held to maturity investments_ AFS assets and financial assets measured at cost),0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620327,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets),0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620328,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets) - (of which Goodwill),0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620329,Negative goodwill recognised in profit or loss,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620330,Share of the profit or (-) loss of investments in subsidaries_ joint ventures and associates,89.529672593,2
MAES062Z21O4RZ2U7M96,DK,201606,1620331,Profit or (-) loss from non-current assets and disposal groups classified as held for sale not qualifying as discontinued operations,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620332,PROFIT OR (-) LOSS BEFORE TAX FROM CONTINUING OPERATIONS,1576.1310276,2
MAES062Z21O4RZ2U7M96,DK,201606,1620333,PROFIT OR (-) LOSS AFTER TAX FROM CONTINUING OPERATIONS,1239.9667847,2
MAES062Z21O4RZ2U7M96,DK,201606,1620334,Profit  or (-) loss after tax from discontinued operations,0,2
MAES062Z21O4RZ2U7M96,DK,201606,1620335,PROFIT OR (-) LOSS FOR THE YEAR,1239.9667847,2
MAES062Z21O4RZ2U7M96,DK,201606,1620336,PROFIT OR (-) LOSS FOR THE YEAR - Of which attributable to owners of the parent,1239.9667847,2
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620101,OWN FUNDS,174366.29374,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),120200.86709,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),18388.132635,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620104,Retained earnings,134976.57757,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620105,Accumulated other comprehensive income,-11997.79554,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620106,Other Reserves,5436.7961789,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620107,Funds for general banking risk,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620108,Minority interest given recognition in CET1 capital,3232.2953982,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620109,Adjustments to CET1 due to prudential filters,-1560.015615,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620110,(-) Intangible assets (including Goodwill),-18967.57601,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,-1105.906127,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,-4519.151281,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620113,(-) Defined benefit pension fund assets,-3682.490126,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620115,(-) Excess deduction from AT1 items over AT1 Capital,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620121,(-) Amount exceding the 17.65% threshold,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620123,CET1 capital elements or deductions - other,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620124,Transitional adjustments,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620126,Transitional adjustments due to additional minority interests (+/-),0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620127,Other transitional adjustments to CET1 Capital (+/-),0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),20611.830624,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620129,Additional Tier 1 Capital instruments,8606.5950216,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620130,(-) Excess deduction from T2 items over T2 capital,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620131,Other Additional Tier 1 Capital components and deductions,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620132,Additional Tier 1 transitional adjustments,12005.235602,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),140812.69771,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),33553.596032,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620135,Tier 2 Capital instruments,14565.996142,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620136,Other Tier 2 Capital components and deductions,-370.1662533,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620137,Tier 2 transitional adjustments,19357.766143,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620138,TOTAL RISK EXPOSURE AMOUNT,1013130.0571,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.1186430767,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620141,TIER 1 CAPITAL RATIO (transitional period),0.1389877802,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620142,TOTAL CAPITAL RATIO (transitional period),0.1721065252,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),120200.86709,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.1186430767,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620201,Risk exposure amount for credit exposures,853827.07852,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,26714.655429,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620203,Risk exposure amount for credit exposures - of which: for contributions to the default fund of a CCP,1229.2973427,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620204,Risk exposure amount for credit exposures - of which: for Other credit risk,825883.12575,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620205,"Risk exposure amount for position, foreign exchange and commodities (Market risk)",39035.196714,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620206,Risk exposure amount for Market risk -   of which: Risk exposure amount for securitisation and re-securitisations in the trading book,2409.9242445,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620207,Risk exposure amount for Credit Valuation Adjustment,14248.383772,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620208,Risk exposure amount for operational risk,105955.0478,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620209,Other risk exposure amounts,64.350259025,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620210,Total Risk exposure amount,1013130.0571,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620301,Interest income,53626.273537,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620302,Interest income - Of which debt securities income,10626.708919,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620303,Interest income - Of which loans and advances income,42704.293194,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620304,Interest expenses,19865.56719,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620305,Interest expenses - (Of which deposits expenses),13125.085882,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620306,Interest expenses - (Of which debt securities issued expenses),6312.0023882,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620307,Expenses on share capital repayable on demand,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620308,Dividend income,840.15247543,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620309,Net Fee and commission income,15403.487646,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,2044.579774,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620311,Gains or (-) losses on financial assets and liabilities held for trading_ net,3050.8533113,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,2620.7017544,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620313,Gains or (-) losses from hedge accounting_ net,-8.669054836,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620314,Exchange differences [gain or (-) loss]_ net,1010.2397355,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620315,Net other operating income /(expenses),285.71966566,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620316,TOTAL OPERATING INCOME_ NET,59007.772573,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620317,(Administrative expenses),33907.592542,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620318,(Depreciation),2101.2795077,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620319,(Provisions or (-) reversal of provisions),2469.5903371,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620320,(Provisions or (-) reversal of provisions) - (Commitments and guarantees given),95.143749426,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620321,(Provisions or (-) reversal of provisions) - (Other provisions),2374.4465877,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620322,(Other provisions) - Of which pending legal issues and tax litigation,1914.1682741,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620323,(Other provisions) - Of which restructuring,376.98998806,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),4173.2148434,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),4081.5027097,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620326,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Held to maturity investments_ AFS assets and financial assets measured at cost),91.712133737,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620327,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets),132.00973638,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620328,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets) - (of which Goodwill),0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620329,Negative goodwill recognised in profit or loss,1.148158354,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620330,Share of the profit or (-) loss of investments in subsidaries_ joint ventures and associates,404.05070267,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620331,Profit or (-) loss from non-current assets and disposal groups classified as held for sale not qualifying as discontinued operations,-212.0391292,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620332,PROFIT OR (-) LOSS BEFORE TAX FROM CONTINUING OPERATIONS,16417.24442,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620333,PROFIT OR (-) LOSS AFTER TAX FROM CONTINUING OPERATIONS,12803.938642,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620334,Profit  or (-) loss after tax from discontinued operations,0,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620335,PROFIT OR (-) LOSS FOR THE YEAR,12803.938642,4
MLU0ZO3ML4LN2LL2TL39,UK,201512,1620336,PROFIT OR (-) LOSS FOR THE YEAR - Of which attributable to owners of the parent,11441.575273,4
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620101,OWN FUNDS,164946.85642,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),114394.70366,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),18315.618807,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620104,Retained earnings,131751.03585,2
